order_id,customer_id,order_date,market,category,channel,customer_segment,qty,unit_price_local,fx_to_cny,cogs_cny,sell_price_cny,warehouse_type,warehouse_fee_cny,shipping_mode,shipping_cost_cny,weight_kg,expected_days,delay_days,actual_days,coupon_given,coupon_value_cny,gift_given,gift_cost_cny,sentiment_score,complaint_flag,refund_flag,refund_amount_cny,profit_cny,margin_pct
2871,10155,2024-04-13,US,Outerwear,Referral,YoungProfessional,1,170.52,7.1068,1211.85,1374.01,Forwarder_Aggregator,11.39,Standard,122.36,1.14,12,0,12,0,0,1,22,4.7,0,0,0.0,6.41,0.0047
2872,10493,2024-12-23,TH,Sneakers,Xiaohongshu,HighIncome,3,3618.43,0.1999,2169.97,2734.55,3PL_Standard,26.41,Economy,145.78,2.75,17,0,17,1,10,0,0,4.5,0,0,0.0,382.39,0.1398
2873,10730,2024-10-26,KR,Accessories,WeChat,Student,3,33562.3,0.0053,533.64,631.4,3PL_Standard,8.01,Economy,56.03,0.72,16,0,16,0,0,0,0,4.2,0,0,0.0,33.72,0.0534
2874,10293,2024-03-21,TH,Streetwear,TikTok,ValueSeeker,1,1982.05,0.2002,396.81,451.2,3PL_Standard,4.71,Standard,48.79,0.48,10,0,10,1,25,0,0,4.0,0,0,0.0,-24.11,-0.0534
2875,10653,2024-05-20,US,Basics,Referral,HighIncome,2,54.43,7.1078,773.76,933.71,3PL_Budget,8.88,Express,130.71,0.97,11,0,11,0,0,0,0,4.2,0,0,0.0,20.36,0.0218
2876,10873,2024-07-07,AU,Outerwear,Xiaohongshu,HighIncome,3,76.65,4.6907,1078.63,1312.49,3PL_Budget,22.04,Economy,237.9,3.42,18,0,18,0,0,0,0,4.2,0,0,0.0,-26.08,-0.0199
2877,10409,2024-08-31,TH,Sneakers,Instagram,ValueSeeker,1,4230.64,0.2002,846.97,989.31,3PL_Standard,12.27,Standard,79.76,1.02,11,0,11,0,0,0,0,4.9,0,0,0.0,50.31,0.0509
2878,10096,2024-12-08,CA,Accessories,Referral,YoungProfessional,1,44.18,5.2936,233.87,274.16,3PL_Budget,4.97,Economy,52.11,0.25,18,0,18,0,0,0,0,4.4,0,0,0.0,-16.79,-0.0612
2879,10267,2024-11-14,US,Sneakers,Xiaohongshu,Student,2,163.36,7.0958,2318.34,2749.07,BrandWarehouse,24.77,Standard,175.81,1.95,13,0,13,0,0,0,0,4.3,0,0,0.0,230.15,0.0837
2880,10122,2024-12-23,US,Sneakers,TikTok,YoungProfessional,3,134.2,7.1016,2859.1,3414.98,3PL_Standard,26.72,Standard,200.11,2.75,14,0,14,0,0,0,0,4.2,0,0,0.0,329.05,0.0964
2881,10317,2024-01-15,US,Accessories,TikTok,ValueSeeker,1,11.76,7.0995,83.49,96.65,BrandWarehouse,4.6,Standard,60.53,0.28,14,0,14,0,0,0,0,4.6,0,0,0.0,-51.97,-0.5377
2882,10579,2024-03-27,CA,Basics,WeChat,Student,2,46.01,5.2899,486.78,584.29,BrandWarehouse,12.12,Economy,72.87,0.97,18,11,29,0,0,0,0,3.6,0,0,0.0,12.52,0.0214
2883,10182,2024-07-25,US,Basics,Xiaohongshu,ValueSeeker,3,63.0,7.1084,1343.49,1557.02,3PL_Standard,16.39,Economy,116.57,1.38,18,5,23,1,30,1,18,3.8,0,0,0.0,32.57,0.0209
2884,10462,2024-01-18,US,Basics,Instagram,HighIncome,1,33.12,7.0971,235.06,281.91,3PL_Standard,5.75,Standard,79.02,0.44,14,0,14,0,0,1,18,4.2,0,0,0.0,-55.92,-0.1984
2885,10898,2024-05-10,KR,Outerwear,WeChat,HighIncome,1,159123.04,0.0053,843.35,1068.26,BrandWarehouse,12.62,Standard,85.72,0.87,12,0,12,0,0,0,0,5.0,0,0,0.0,126.57,0.1185
2886,10238,2024-02-26,US,Sneakers,WeChat,HighIncome,1,166.8,7.106,1185.28,1510.59,3PL_Budget,6.8,Standard,91.52,0.72,14,0,14,0,0,0,0,4.4,0,0,0.0,226.99,0.1503
2887,10791,2024-12-07,CA,Sneakers,Referral,Student,2,190.39,5.2939,2015.81,2452.14,3PL_Standard,17.97,Economy,122.65,1.82,19,15,34,0,0,1,18,3.9,0,0,0.0,277.71,0.1133
2888,10273,2024-01-24,KR,Streetwear,TikTok,YoungProfessional,2,63574.53,0.0053,673.89,810.34,3PL_Budget,9.37,Economy,76.76,1.27,15,0,15,0,0,0,0,3.7,0,0,0.0,50.32,0.0621
2889,10552,2024-02-24,US,Accessories,Referral,Collector,1,28.03,7.1076,199.23,245.62,Forwarder_Aggregator,4.91,Standard,59.37,0.23,14,0,14,0,0,0,0,4.9,0,0,0.0,-17.89,-0.0728
2890,10141,2024-03-12,US,Outerwear,Referral,YoungProfessional,2,101.24,7.1122,1440.08,1756.87,Forwarder_Aggregator,17.18,Economy,141.06,2.02,17,0,17,0,0,0,0,4.6,0,0,0.0,158.55,0.0902
2891,10241,2024-02-24,US,Outerwear,TikTok,HighIncome,3,138.41,7.1076,2951.29,3734.02,3PL_Standard,27.74,Express,380.6,2.91,8,0,8,0,0,0,0,4.8,0,0,0.0,374.39,0.1003
2892,10780,2024-07-27,US,Outerwear,Instagram,ValueSeeker,3,93.62,7.1102,1996.97,2295.55,3PL_Standard,26.3,Standard,231.14,2.79,14,0,14,0,0,0,0,3.9,0,0,0.0,41.14,0.0179
2893,10530,2024-05-13,CA,Outerwear,WeChat,Student,3,88.96,5.2875,1411.13,1659.13,3PL_Standard,28.78,Standard,237.99,2.94,14,0,14,0,0,0,0,4.5,0,0,0.0,-18.77,-0.0113
2894,10512,2024-11-29,US,Outerwear,WeChat,YoungProfessional,3,149.42,7.0922,3179.15,3901.57,3PL_Standard,32.17,Economy,209.77,3.41,19,0,19,0,0,0,0,4.1,0,0,0.0,480.48,0.1232
2895,10459,2024-04-05,US,Sneakers,WeChat,YoungProfessional,2,127.84,7.1056,1816.76,2204.24,Forwarder_Aggregator,16.02,Economy,125.8,1.79,19,0,19,1,15,0,0,4.0,0,0,0.0,230.66,0.1046
2896,10220,2024-07-15,TH,Sneakers,Instagram,Student,1,3846.37,0.2002,770.04,918.5,BrandWarehouse,14.33,Express,86.23,0.89,7,0,7,0,0,1,18,3.9,0,0,0.0,29.9,0.0326
2897,10836,2024-08-29,TH,Outerwear,WeChat,ValueSeeker,1,3405.06,0.2003,682.03,815.88,3PL_Budget,8.64,Standard,72.93,1.02,11,0,11,0,0,0,0,4.1,0,0,0.0,52.28,0.0641
2898,10354,2024-08-17,US,Streetwear,Xiaohongshu,ValueSeeker,2,82.38,7.1008,1169.93,1324.21,3PL_Budget,10.58,Economy,117.02,1.13,17,0,17,0,0,0,0,4.0,0,0,0.0,26.68,0.0201
2899,10010,2024-10-18,US,Basics,Xiaohongshu,YoungProfessional,2,38.98,7.0939,553.04,665.56,3PL_Budget,6.93,Express,152.88,0.94,8,0,8,0,0,0,0,4.7,0,0,0.0,-47.29,-0.0711
2900,10816,2024-03-14,CA,Streetwear,Referral,ValueSeeker,3,69.31,5.2948,1100.95,1247.06,Forwarder_Aggregator,12.28,Economy,99.24,1.28,20,12,32,0,0,1,12,3.5,0,0,0.0,22.59,0.0181
2901,10041,2024-07-04,TH,Sneakers,WeChat,Student,1,2831.08,0.2001,566.5,667.96,BrandWarehouse,12.72,Standard,68.55,0.86,11,0,11,1,20,0,0,4.4,0,0,0.0,0.19,0.0003
2902,10798,2024-10-20,KR,Sneakers,WeChat,ValueSeeker,3,205947.74,0.0053,3274.57,3710.04,3PL_Standard,28.76,Economy,165.33,2.82,16,0,16,1,10,0,0,4.8,0,0,0.0,231.38,0.0624
2903,10239,2024-11-11,US,Sneakers,WeChat,ValueSeeker,1,174.51,7.0974,1238.57,1444.48,3PL_Standard,12.28,Standard,104.53,1.0,15,0,15,1,15,0,0,4.5,0,0,0.0,74.1,0.0513
2904,10062,2024-08-14,US,Basics,WeChat,YoungProfessional,2,57.34,7.103,814.57,971.09,BrandWarehouse,12.03,Express,117.99,0.91,8,15,23,0,0,1,8,3.4,0,0,0.0,18.5,0.0191
2905,10198,2024-08-26,CA,Accessories,Instagram,HighIncome,2,73.3,5.2827,774.44,941.54,3PL_Budget,6.19,Economy,66.31,0.55,17,0,17,0,0,0,0,4.4,0,0,0.0,94.6,0.1005
2906,10588,2024-11-12,TH,Basics,WeChat,ValueSeeker,3,1474.66,0.2,884.8,1006.64,BrandWarehouse,13.3,Economy,62.6,1.12,17,0,17,1,25,0,0,4.1,0,0,0.0,20.94,0.0208
2907,10491,2024-08-16,TH,Basics,Xiaohongshu,YoungProfessional,3,1266.95,0.2003,761.31,904.53,BrandWarehouse,19.23,Standard,88.12,1.42,11,0,11,0,0,0,0,3.8,0,0,0.0,35.87,0.0397
2908,10137,2024-12-13,US,Streetwear,TikTok,YoungProfessional,1,45.71,7.0963,324.37,390.38,Forwarder_Aggregator,6.22,Economy,65.75,0.69,18,0,18,0,0,0,0,4.5,0,0,0.0,-5.96,-0.0153
2909,10270,2024-02-16,AU,Outerwear,Instagram,HighIncome,3,180.3,4.6951,2539.58,3042.03,3PL_Standard,33.13,Economy,249.43,3.32,21,0,21,0,0,0,0,4.6,0,1,2336.75,-2116.86,-0.6959
2910,10189,2024-05-07,US,Outerwear,Referral,Student,3,81.76,7.1075,1743.33,2114.4,Forwarder_Aggregator,28.09,Standard,275.69,3.34,13,0,13,0,0,0,0,4.4,0,0,0.0,67.29,0.0318
2911,10587,2024-02-11,KR,Outerwear,Referral,Student,1,118046.34,0.0053,625.65,749.14,3PL_Budget,10.06,Economy,69.07,1.17,15,0,15,1,10,0,0,4.4,0,0,0.0,34.36,0.0459
2912,10777,2024-02-03,TH,Sneakers,WeChat,YoungProfessional,3,4543.36,0.2001,2727.38,3181.7,3PL_Budget,20.03,Express,224.53,2.66,9,0,9,1,15,0,0,4.4,0,0,0.0,194.76,0.0612
2913,10229,2024-06-21,CA,Outerwear,Xiaohongshu,Collector,1,104.55,5.2868,552.73,712.27,3PL_Budget,8.93,Standard,99.2,0.98,15,0,15,0,0,0,0,5.0,1,0,0.0,51.41,0.0722
2914,10805,2024-03-23,US,Streetwear,Xiaohongshu,YoungProfessional,2,67.42,7.107,958.31,1132.4,3PL_Budget,7.33,Economy,81.5,1.11,20,0,20,0,0,0,0,4.5,0,0,0.0,85.26,0.0753
2915,10367,2024-05-29,AU,Outerwear,TikTok,HighIncome,1,166.6,4.6851,780.54,935.24,BrandWarehouse,12.27,Economy,79.32,0.88,18,0,18,0,0,0,0,4.3,0,0,0.0,63.11,0.0675
2916,10074,2024-06-09,CA,Accessories,TikTok,YoungProfessional,1,32.6,5.2845,172.27,196.68,Forwarder_Aggregator,2.06,Standard,59.68,0.26,13,0,13,0,0,0,0,4.8,0,0,0.0,-37.33,-0.1898
2917,10290,2024-08-15,KR,Accessories,TikTok,YoungProfessional,2,36629.96,0.0053,388.28,439.92,3PL_Standard,6.68,Standard,56.75,0.53,13,0,13,0,0,0,0,4.8,0,0,0.0,-11.79,-0.0268
2918,10786,2024-12-12,CA,Basics,Referral,Collector,3,43.5,5.2933,690.78,829.32,3PL_Standard,11.39,Express,154.16,1.09,10,0,10,0,0,0,0,4.6,0,0,0.0,-27.01,-0.0326
2919,10727,2024-11-06,TH,Streetwear,WeChat,Student,2,1670.87,0.1999,668.01,766.64,3PL_Standard,12.72,Economy,76.67,1.12,16,0,16,0,0,0,0,4.7,0,0,0.0,9.24,0.0121
2920,10655,2024-05-18,US,Outerwear,TikTok,Collector,2,136.51,7.106,1940.08,2340.54,3PL_Budget,14.02,Economy,145.59,2.14,18,0,18,0,0,0,0,4.6,0,0,0.0,240.85,0.1029
2921,10358,2024-04-29,US,Basics,WeChat,YoungProfessional,2,41.33,7.1065,587.42,684.63,3PL_Budget,7.57,Standard,149.82,1.06,13,0,13,0,0,0,0,4.5,0,0,0.0,-60.18,-0.0879
2922,10698,2024-10-09,US,Accessories,WeChat,Collector,1,29.02,7.0896,205.74,260.41,3PL_Standard,5.11,Economy,52.73,0.29,19,0,19,0,0,0,0,4.7,0,0,0.0,-3.17,-0.0122
2923,10639,2024-02-15,US,Sneakers,WeChat,YoungProfessional,1,163.91,7.1027,1164.2,1384.25,Forwarder_Aggregator,11.05,Economy,92.4,1.05,19,0,19,0,0,0,0,4.0,0,0,0.0,116.6,0.0842
2924,10712,2024-07-16,US,Sneakers,Referral,ValueSeeker,1,135.11,7.1091,960.51,1123.95,3PL_Budget,8.54,Standard,104.32,1.09,14,0,14,1,30,0,0,4.2,0,0,0.0,20.58,0.0183
2925,10501,2024-06-03,KR,Streetwear,Instagram,Student,1,77733.5,0.0053,411.99,489.06,BrandWarehouse,10.15,Economy,47.54,0.53,16,0,16,0,0,0,0,4.5,0,0,0.0,19.38,0.0396
2926,10456,2024-03-07,US,Basics,Instagram,ValueSeeker,3,57.19,7.1134,1220.45,1463.45,3PL_Standard,14.17,Economy,110.37,1.39,19,0,19,0,0,0,0,4.1,0,0,0.0,118.46,0.0809
2927,10870,2024-08-13,US,Accessories,Xiaohongshu,YoungProfessional,2,55.22,7.1026,784.41,930.0,3PL_Standard,7.0,Economy,66.71,0.48,18,0,18,0,0,1,12,4.7,0,0,0.0,59.88,0.0644
2928,10852,2024-04-27,US,Sneakers,Referral,Student,1,128.68,7.1056,914.35,1100.62,3PL_Budget,7.38,Economy,77.35,0.84,17,0,17,1,10,0,0,4.5,0,0,0.0,91.54,0.0832
2929,10482,2024-03-08,US,Sneakers,WeChat,HighIncome,2,184.72,7.1136,2628.05,3325.27,3PL_Standard,18.94,Economy,149.18,1.92,20,0,20,0,0,0,0,5.0,0,0,0.0,529.1,0.1591
2930,10180,2024-08-27,TH,Outerwear,Xiaohongshu,YoungProfessional,2,2934.82,0.2004,1176.28,1428.7,3PL_Standard,22.93,Economy,111.43,2.18,15,0,15,0,0,0,0,4.0,0,0,0.0,118.06,0.0826
2931,10368,2024-03-04,TH,Outerwear,WeChat,YoungProfessional,1,3133.24,0.2001,626.96,721.11,3PL_Budget,7.53,Express,121.35,1.07,6,0,6,0,0,0,0,4.8,0,0,0.0,-34.73,-0.0482
2932,10454,2024-09-03,US,Accessories,WeChat,ValueSeeker,3,34.39,7.0974,732.24,825.22,BrandWarehouse,8.06,Economy,84.7,0.74,19,2,21,1,10,0,0,4.1,0,0,0.0,-9.78,-0.0119
2933,10609,2024-02-29,KR,Sneakers,Referral,ValueSeeker,3,151601.96,0.0053,2410.47,2895.34,3PL_Standard,27.7,Economy,154.27,2.87,15,0,15,0,0,0,0,4.5,0,0,0.0,302.9,0.1046
2934,10286,2024-06-08,KR,Streetwear,Referral,HighIncome,3,86690.87,0.0053,1378.38,1659.41,3PL_Budget,12.72,Express,186.21,1.83,8,0,8,0,0,0,0,4.7,1,0,0.0,82.1,0.0495
2935,10040,2024-10-22,TH,Outerwear,Referral,ValueSeeker,3,3492.07,0.2003,2098.38,2373.15,3PL_Standard,30.69,Standard,203.3,3.07,11,0,11,0,0,0,0,4.6,0,0,0.0,40.78,0.0172
2936,10740,2024-03-24,CA,Basics,Referral,HighIncome,2,34.65,5.2918,366.72,438.91,3PL_Budget,5.31,Economy,78.65,0.76,20,0,20,0,0,0,0,4.5,0,0,0.0,-11.77,-0.0268
2937,10854,2024-10-07,US,Outerwear,Instagram,Student,3,115.31,7.0887,2452.19,2934.09,BrandWarehouse,41.79,Express,399.9,3.57,9,0,9,0,0,0,0,4.6,0,0,0.0,40.21,0.0137
2938,10074,2024-09-21,CA,Sneakers,Xiaohongshu,ValueSeeker,2,145.66,5.2851,1539.66,1840.32,3PL_Budget,15.0,Express,252.48,2.1,8,0,8,0,0,0,0,4.4,0,0,0.0,33.18,0.018
2939,10286,2024-11-26,TH,Accessories,WeChat,YoungProfessional,1,406.37,0.1999,81.23,95.97,3PL_Standard,4.66,Standard,50.71,0.26,10,0,10,0,0,0,0,4.8,0,0,0.0,-40.63,-0.4234
2940,10390,2024-03-02,KR,Basics,TikTok,Student,1,73039.59,0.0053,387.11,425.82,Forwarder_Aggregator,5.97,Standard,54.7,0.39,13,0,13,0,0,0,0,4.8,0,0,0.0,-21.96,-0.0516
2941,10684,2024-09-18,CA,Accessories,Instagram,Student,3,43.1,5.2853,683.39,796.94,3PL_Budget,6.42,Standard,98.65,0.74,15,0,15,0,0,0,0,4.3,0,0,0.0,8.48,0.0106
2942,10696,2024-12-08,US,Basics,TikTok,YoungProfessional,2,43.17,7.0955,612.63,696.05,3PL_Standard,10.42,Express,134.32,0.93,8,0,8,1,20,0,0,4.2,0,0,0.0,-81.32,-0.1168
2943,10308,2024-10-06,KR,Streetwear,Instagram,YoungProfessional,3,73659.0,0.0053,1171.18,1413.24,Forwarder_Aggregator,13.25,Standard,126.74,1.44,11,0,11,0,0,1,8,4.6,0,0,0.0,94.07,0.0666
2944,10281,2024-03-09,TH,Basics,Xiaohongshu,YoungProfessional,1,1564.86,0.2,312.97,371.23,BrandWarehouse,6.41,Standard,53.39,0.41,10,0,10,0,0,0,0,4.5,0,0,0.0,-1.54,-0.0041
2945,10364,2024-10-27,CA,Basics,Xiaohongshu,HighIncome,2,40.97,5.2859,433.13,514.81,Forwarder_Aggregator,7.25,Economy,78.32,0.88,20,0,20,0,0,0,0,3.8,0,0,0.0,-3.89,-0.0076
2946,10216,2024-02-09,KR,Sneakers,Referral,Collector,1,209711.17,0.0053,1111.47,1344.44,3PL_Budget,8.07,Standard,90.32,1.08,13,0,13,1,30,1,8,4.6,0,0,0.0,96.58,0.0718
2947,10392,2024-08-03,CA,Accessories,TikTok,ValueSeeker,1,61.83,5.2817,326.57,386.67,3PL_Standard,4.08,Express,76.89,0.26,10,0,10,1,15,0,0,4.2,1,0,0.0,-35.87,-0.0928
2948,10236,2024-07-01,CA,Streetwear,WeChat,Student,1,92.73,5.2867,490.24,577.9,3PL_Standard,6.03,Economy,61.17,0.51,19,0,19,0,0,0,0,3.7,0,0,0.0,20.46,0.0354
2949,10054,2024-07-13,AU,Sneakers,Referral,Student,1,143.02,4.6907,670.86,779.55,3PL_Standard,10.05,Economy,96.28,0.93,19,0,19,1,25,0,0,4.5,0,0,0.0,-22.64,-0.029
2950,10642,2024-07-09,KR,Streetwear,Referral,HighIncome,2,64758.03,0.0053,686.44,867.84,BrandWarehouse,13.29,Standard,85.51,1.01,11,0,11,0,0,1,8,4.1,0,0,0.0,74.6,0.086
2951,10708,2024-01-12,TH,Streetwear,Xiaohongshu,Student,1,1719.67,0.1998,343.59,402.45,3PL_Budget,4.85,Standard,47.56,0.52,12,0,12,1,30,0,0,5.0,0,0,0.0,-23.55,-0.0585
2952,10258,2024-07-04,CA,Basics,Referral,YoungProfessional,1,35.97,5.2865,190.16,219.75,3PL_Standard,7.26,Standard,88.4,0.49,14,6,20,0,0,1,12,4.4,0,0,0.0,-78.07,-0.3553
2953,10360,2024-12-08,CA,Outerwear,Instagram,HighIncome,3,98.33,5.2936,1561.56,1970.38,3PL_Standard,25.73,Express,289.26,2.54,9,0,9,0,0,0,0,4.5,0,0,0.0,93.83,0.0476
2954,10362,2024-06-08,CA,Sneakers,WeChat,ValueSeeker,1,107.48,5.2845,567.98,683.82,3PL_Budget,6.22,Economy,95.52,1.1,18,0,18,0,0,0,0,4.8,0,0,0.0,14.1,0.0206
2955,10019,2024-04-11,US,Outerwear,Instagram,YoungProfessional,2,104.39,7.1085,1484.11,1807.13,3PL_Standard,25.59,Standard,238.07,2.78,14,15,29,0,0,0,0,3.9,0,0,0.0,59.36,0.0328
2956,10491,2024-12-30,US,Outerwear,WeChat,Collector,3,92.18,7.0998,1963.38,2449.18,3PL_Budget,19.76,Standard,305.43,3.36,15,6,21,0,0,0,0,3.8,0,0,0.0,160.61,0.0656
2957,10412,2024-02-06,US,Outerwear,WeChat,Collector,3,121.14,7.1022,2581.08,3113.95,Forwarder_Aggregator,24.0,Economy,203.04,2.97,17,0,17,0,0,0,0,4.7,0,0,0.0,305.83,0.0982
2958,10846,2024-06-26,CA,Outerwear,Instagram,ValueSeeker,1,151.64,5.2855,801.49,912.09,3PL_Budget,9.16,Economy,97.96,1.25,20,0,20,1,15,0,0,4.2,0,0,0.0,-11.52,-0.0126
2959,10334,2024-07-06,US,Accessories,WeChat,YoungProfessional,1,39.51,7.1195,281.29,328.53,3PL_Standard,4.49,Standard,60.5,0.26,13,0,13,0,0,0,0,4.8,0,1,208.28,-226.03,-0.688
2960,10714,2024-06-23,CA,Basics,TikTok,Collector,3,53.66,5.2858,850.91,983.26,3PL_Standard,14.18,Standard,142.95,1.26,14,0,14,0,0,0,0,4.3,0,0,0.0,-24.78,-0.0252
2961,10351,2024-12-03,KR,Sneakers,WeChat,Collector,2,93124.34,0.0053,987.12,1242.3,3PL_Standard,17.08,Standard,125.51,1.68,13,0,13,1,20,1,12,4.1,0,0,0.0,80.59,0.0649
2962,10166,2024-06-03,US,Basics,Instagram,YoungProfessional,2,42.04,7.1132,598.08,701.29,3PL_Standard,9.14,Standard,103.85,0.86,13,0,13,0,0,0,0,4.6,0,0,0.0,-9.78,-0.0139
2963,10313,2024-12-22,AU,Accessories,Instagram,HighIncome,2,37.94,4.672,354.51,429.49,3PL_Standard,6.59,Standard,82.23,0.51,13,13,26,1,15,0,0,3.6,0,0,0.0,-28.84,-0.0671
2964,10794,2024-01-25,TH,Sneakers,Xiaohongshu,Collector,2,3523.27,0.2002,1410.72,1829.62,Forwarder_Aggregator,17.26,Economy,104.34,2.1,15,0,15,1,30,0,0,4.8,0,0,0.0,267.3,0.1461
2965,10230,2024-09-25,AU,Outerwear,Referral,YoungProfessional,2,164.49,4.6783,1539.07,1794.01,3PL_Standard,21.04,Economy,195.36,2.28,21,17,38,0,0,0,0,3.8,0,0,0.0,38.54,0.0215
2966,10760,2024-08-05,US,Streetwear,Referral,YoungProfessional,1,92.72,7.1044,658.72,786.56,3PL_Standard,8.18,Standard,76.79,0.58,15,0,15,0,0,0,0,3.8,0,0,0.0,42.87,0.0545
2967,10598,2024-03-29,CA,Basics,Xiaohongshu,YoungProfessional,1,51.85,5.2879,274.18,312.8,3PL_Standard,6.29,Standard,75.78,0.43,14,0,14,1,40,0,0,4.5,0,0,0.0,-83.45,-0.2668
2968,10670,2024-03-24,AU,Sneakers,TikTok,ValueSeeker,1,175.54,4.6916,823.56,1003.27,3PL_Standard,12.9,Standard,135.96,1.05,13,11,24,0,0,0,0,4.0,0,0,0.0,30.85,0.0307
2969,10677,2024-09-20,AU,Sneakers,WeChat,Student,1,146.93,4.6798,687.6,797.02,Forwarder_Aggregator,7.74,Economy,96.33,0.93,21,16,37,0,0,0,0,3.4,0,0,0.0,5.35,0.0067
2970,10465,2024-08-21,US,Basics,Referral,HighIncome,3,50.93,7.0991,1084.67,1368.63,3PL_Budget,10.29,Standard,156.73,1.65,12,0,12,0,0,0,0,4.5,0,0,0.0,116.94,0.0854
2971,10541,2024-08-11,CA,Outerwear,Instagram,YoungProfessional,3,99.67,5.2835,1579.82,1850.03,3PL_Standard,28.42,Express,277.94,3.04,9,0,9,1,10,0,0,4.6,0,0,0.0,-46.15,-0.0249
2972,10062,2024-01-19,AU,Accessories,WeChat,Collector,2,30.02,4.6995,282.16,346.86,BrandWarehouse,8.12,Economy,74.0,0.52,20,0,20,0,0,0,0,3.8,0,0,0.0,-17.42,-0.0502
2973,10629,2024-08-06,US,Outerwear,WeChat,Collector,1,77.9,7.104,553.4,694.69,3PL_Standard,15.37,Standard,118.92,1.39,12,0,12,0,0,0,0,5.0,1,0,0.0,7.0,0.0101
2974,10640,2024-12-25,AU,Basics,Xiaohongshu,HighIncome,1,50.82,4.6735,237.51,292.36,3PL_Standard,6.88,Express,115.38,0.51,12,0,12,1,30,0,0,4.7,0,0,0.0,-97.41,-0.3332
2975,10093,2024-01-07,US,Outerwear,Instagram,HighIncome,3,147.74,7.0973,3145.67,3767.96,Forwarder_Aggregator,29.14,Economy,238.74,3.6,20,9,29,0,0,0,0,3.6,0,0,0.0,354.41,0.0941
2976,10466,2024-06-20,CA,Streetwear,Instagram,YoungProfessional,2,63.47,5.2869,671.12,774.72,3PL_Standard,13.11,Standard,128.09,1.14,13,0,13,0,0,0,0,4.2,0,0,0.0,-37.6,-0.0485
2977,10458,2024-06-29,KR,Accessories,WeChat,YoungProfessional,3,53963.06,0.0053,858.01,1000.47,3PL_Standard,8.29,Standard,66.76,0.75,10,0,10,1,10,0,0,4.8,0,0,0.0,57.41,0.0574
2978,10278,2024-11-24,US,Streetwear,TikTok,Collector,2,71.87,7.0966,1020.07,1275.89,3PL_Budget,9.54,Economy,86.7,1.08,19,6,25,0,0,0,0,4.1,0,0,0.0,159.58,0.1251
2979,10059,2024-04-13,AU,Basics,TikTok,Student,3,59.66,4.6889,839.22,969.44,3PL_Budget,11.55,Standard,150.57,1.26,16,8,24,1,30,1,8,4.2,0,0,0.0,-69.9,-0.0721
2980,10008,2024-06-23,CA,Accessories,Instagram,ValueSeeker,1,44.86,5.2858,237.12,280.37,3PL_Budget,2.14,Economy,43.64,0.2,20,0,20,0,0,0,0,4.6,0,0,0.0,-2.53,-0.009
2981,10187,2024-09-19,US,Outerwear,Referral,Collector,3,138.44,7.0885,2944.0,3576.92,Forwarder_Aggregator,28.37,Economy,187.35,3.55,18,0,18,0,0,0,0,4.4,0,0,0.0,417.2,0.1166
2982,10207,2024-01-23,TH,Streetwear,Xiaohongshu,ValueSeeker,2,2388.16,0.2001,955.74,1101.4,3PL_Standard,8.71,Economy,60.24,0.9,16,0,16,0,0,0,0,3.7,0,0,0.0,76.71,0.0696
2983,10190,2024-10-20,CA,Basics,Referral,YoungProfessional,2,30.59,5.2846,323.31,379.14,BrandWarehouse,11.7,Express,167.51,0.97,8,0,8,0,0,0,0,4.3,0,0,0.0,-123.38,-0.3254
2984,10545,2024-10-27,US,Sneakers,Instagram,HighIncome,2,178.36,7.0931,2530.25,3127.74,3PL_Budget,13.37,Economy,145.51,1.83,17,0,17,0,0,1,8,4.6,0,0,0.0,430.61,0.1377
2985,10379,2024-09-20,TH,Basics,Referral,Student,1,1767.7,0.2003,354.07,415.2,3PL_Budget,2.71,Standard,44.6,0.4,12,9,21,0,0,0,0,4.1,0,0,0.0,13.82,0.0333
2986,10101,2024-08-25,KR,Streetwear,Referral,ValueSeeker,2,116988.95,0.0053,1240.08,1484.57,Forwarder_Aggregator,10.9,Economy,85.59,1.29,15,0,15,1,10,0,0,4.2,0,0,0.0,138.0,0.093
2987,10075,2024-09-30,KR,Basics,Referral,Collector,3,70394.13,0.0053,1119.27,1340.21,3PL_Budget,9.77,Standard,102.25,1.12,11,0,11,1,30,0,0,4.5,0,0,0.0,78.92,0.0589
2988,10589,2024-10-13,US,Sneakers,Referral,HighIncome,3,146.82,7.0924,3123.92,3830.16,3PL_Standard,25.8,Standard,188.64,2.62,13,0,13,0,0,0,0,4.9,0,0,0.0,491.8,0.1284
2989,10841,2024-11-26,US,Accessories,Xiaohongshu,Collector,3,45.53,7.0953,969.15,1191.04,3PL_Budget,6.97,Economy,72.24,0.7,17,0,17,0,0,1,12,4.9,0,0,0.0,130.68,0.1097
2990,10737,2024-06-05,KR,Outerwear,TikTok,YoungProfessional,2,144329.59,0.0053,1529.89,1851.23,3PL_Budget,14.15,Economy,138.26,2.24,18,0,18,1,40,0,0,4.5,0,0,0.0,128.93,0.0696
2991,10681,2024-06-15,US,Streetwear,WeChat,HighIncome,3,63.67,7.1179,1359.59,1702.71,3PL_Standard,15.84,Economy,102.61,1.53,19,5,24,0,0,0,0,4.4,0,0,0.0,224.67,0.1319
2992,10286,2024-08-21,US,Basics,WeChat,ValueSeeker,3,63.04,7.0991,1342.58,1541.04,3PL_Standard,18.2,Economy,120.95,1.59,18,0,18,0,0,0,0,4.5,0,0,0.0,59.31,0.0385
